,Suburb,Address,Type,Method,SellerG,CouncilArea,Regionname,Rooms,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Landsize,main_lat,main_lon,Propertycount,Sold_Month,Sold_Year,station,metro_lat,metro_lon,Distance_to_Station
1758,Coburg North,17 Mathieson St,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,860000.0,9.2,3058.0,2.0,1.0,3.0,586.0,-37.7205,144.9659,3445.0,10.0,2016.0,Merlynston,-37.72093699999999,144.96131200000002,0.4065
1759,Coburg North,4 Sharp Gr,h,S,Love,Darebin City Council,Northern Metropolitan,2,765000.0,9.2,3058.0,2.0,1.0,2.0,563.0,-37.723,144.96,3445.0,10.0,2016.0,Merlynston,-37.72093699999999,144.96131200000002,0.2568
1760,Coburg North,13 Pixel Cct,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,625000.0,9.2,3058.0,3.0,1.0,2.0,104.0,-37.7307,144.9826,3445.0,9.0,2016.0,Batman,-37.73345899999998,144.96274700000004,1.7727
1761,Coburg North,1 Boyne St,h,SP,Raine,Darebin City Council,Northern Metropolitan,2,745000.0,9.2,3058.0,2.0,1.0,3.0,526.0,-37.732,144.9832,3445.0,12.0,2016.0,Preston,-37.73873599999996,145.00051600000006,1.697
1762,Coburg North,19A Tilley St,h,PI,Jellis,Darebin City Council,Northern Metropolitan,4,1050000.0,9.2,3058.0,4.0,3.0,2.0,501.0,-37.7266,144.9823,3445.0,12.0,2016.0,Regent,-37.728602999999964,145.00273200000004,1.8107
1763,Coburg North,23 Goleen St,h,S,Barry,Darebin City Council,Northern Metropolitan,3,782000.0,9.2,3058.0,3.0,1.0,3.0,576.0,-37.7269,144.9654,3445.0,3.0,2017.0,Merlynston,-37.72093699999999,144.96131200000002,0.7543
1764,Coburg North,17 Convent Ct,h,S,First,Darebin City Council,Northern Metropolitan,2,935000.0,9.2,3058.0,2.0,1.0,2.0,833.0,-37.7297,144.9654,3445.0,11.0,2016.0,Batman,-37.73345899999998,144.96274700000004,0.4787
1765,Coburg North,9 Marama St,h,S,Ray,Darebin City Council,Northern Metropolitan,4,1009000.0,9.2,3058.0,4.0,1.0,2.0,590.0,-37.7197,144.9585,3445.0,11.0,2016.0,Merlynston,-37.72093699999999,144.96131200000002,0.283
1766,Coburg North,1 McDonnell Rd,h,SP,Nelson,Darebin City Council,Northern Metropolitan,2,820000.0,9.2,3058.0,2.0,1.0,4.0,629.0,-37.7276,144.9688,3445.0,11.0,2016.0,Batman,-37.73345899999998,144.96274700000004,0.8413
1767,Coburg North,5 Rollo St,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,780000.0,9.2,3058.0,3.0,1.0,2.0,307.0,-37.7215,144.9533,3445.0,11.0,2016.0,Merlynston,-37.72093699999999,144.96131200000002,0.7075
1768,Coburg North,25 Williams Rd,h,S,Brad,Darebin City Council,Northern Metropolitan,3,707000.0,9.2,3058.0,3.0,2.0,3.0,556.0,-37.7305,144.9605,3445.0,8.0,2016.0,Batman,-37.73345899999998,144.96274700000004,0.3838
1769,Coburg North,16 Smith St,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,772000.0,9.2,3058.0,3.0,1.0,1.0,367.0,-37.728,144.963,3445.0,10.0,2016.0,Batman,-37.73345899999998,144.96274700000004,0.6074
1770,Coburg North,47 Boyne St,h,S,Raine,Darebin City Council,Northern Metropolitan,3,745000.0,9.2,3058.0,3.0,1.0,3.0,473.0,-37.7316,144.9789,3445.0,3.0,2017.0,Batman,-37.73345899999998,144.96274700000004,1.4355
1771,Coburg North,2/26 Renown St,u,S,Brad,Darebin City Council,Northern Metropolitan,2,532500.0,9.2,3058.0,2.0,1.0,1.0,168.0,-37.73,144.9629,3445.0,3.0,2017.0,Batman,-37.73345899999998,144.96274700000004,0.3849
1772,Coburg North,18 Ronald St,h,S,hockingstuart,Darebin City Council,Northern Metropolitan,3,750000.0,9.2,3058.0,3.0,2.0,2.0,310.0,-37.7305,144.9809,3445.0,3.0,2017.0,Batman,-37.73345899999998,144.96274700000004,1.63
1773,Coburg North,3 Aperture St,h,S,Ray,Darebin City Council,Northern Metropolitan,3,815000.0,9.2,3058.0,3.0,2.0,2.0,376.0,-37.7295,144.982,3445.0,6.0,2016.0,Batman,-37.73345899999998,144.96274700000004,1.7495
1774,Coburg North,127 Elizabeth St,h,S,Brad,Darebin City Council,Northern Metropolitan,3,637000.0,9.2,3058.0,3.0,1.0,4.0,498.0,-37.7323,144.9833,3445.0,6.0,2016.0,Preston,-37.73873599999996,145.00051600000006,1.6746
1775,Coburg North,143 Elizabeth St,h,S,hockingstuart,Darebin City Council,Northern Metropolitan,4,950000.0,9.2,3058.0,4.0,2.0,2.0,298.0,-37.7308,144.9836,3445.0,6.0,2016.0,Regent,-37.728602999999964,145.00273200000004,1.7002
1776,Coburg North,2 Headley St,h,S,hockingstuart,Darebin City Council,Northern Metropolitan,3,780000.0,9.2,3058.0,3.0,1.0,2.0,677.0,-37.7297,144.9648,3445.0,6.0,2016.0,Batman,-37.73345899999998,144.96274700000004,0.4553
1777,Coburg North,3 Golf Rd,h,PI,Jellis,Darebin City Council,Northern Metropolitan,3,860000.0,9.2,3058.0,3.0,2.0,3.0,472.0,-37.734,144.9728,3445.0,11.0,2016.0,Batman,-37.73345899999998,144.96274700000004,0.8861
1778,Coburg North,27 Snapshot Dr,h,S,Ray,Darebin City Council,Northern Metropolitan,5,1172000.0,9.2,3058.0,5.0,3.0,2.0,425.0,-37.7302,144.9816,3445.0,11.0,2016.0,Batman,-37.73345899999998,144.96274700000004,1.6971
1779,Coburg North,67 Boundary Rd,h,S,Raine,Darebin City Council,Northern Metropolitan,2,530000.0,9.2,3058.0,2.0,1.0,1.0,332.0,-37.7187,144.9564,3445.0,8.0,2016.0,Merlynston,-37.72093699999999,144.96131200000002,0.4985
1780,Coburg North,203b Elizabeth St,t,S,Ray,Darebin City Council,Northern Metropolitan,2,570000.0,9.2,3058.0,2.0,2.0,2.0,186.0,-37.7263,144.9843,3445.0,4.0,2016.0,Regent,-37.728602999999964,145.00273200000004,1.6411
1781,Coburg North,146 Elizabeth St,h,S,Ray,Darebin City Council,Northern Metropolitan,3,2000000.0,9.2,3058.0,4.0,1.0,1.0,973.0,-37.7284,144.9843,3445.0,9.0,2016.0,Regent,-37.728602999999964,145.00273200000004,1.6212
1782,Coburg North,64 Elizabeth St,h,SP,Barry,Darebin City Council,Northern Metropolitan,3,650000.0,9.2,3058.0,3.0,1.0,1.0,407.0,-37.7351,144.9833,3445.0,2.0,2017.0,Preston,-37.73873599999996,145.00051600000006,1.567
1783,Coburg North,24 Norris St,h,SP,Jellis,Darebin City Council,Northern Metropolitan,4,792000.0,9.2,3058.0,4.0,2.0,1.0,320.0,-37.7242,144.9612,3445.0,7.0,2016.0,Merlynston,-37.72093699999999,144.96131200000002,0.363
1784,Coburg North,45 Shorts Rd,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,720000.0,9.2,3058.0,3.0,1.0,2.0,499.0,-37.7236,144.9576,3445.0,7.0,2016.0,Merlynston,-37.72093699999999,144.96131200000002,0.4408
1785,Coburg North,2 Carr St,h,S,Jellis,Darebin City Council,Northern Metropolitan,3,970000.0,9.2,3058.0,3.0,1.0,2.0,575.0,-37.7307,144.9704,3445.0,11.0,2016.0,Batman,-37.73345899999998,144.96274700000004,0.7396
1786,Collingwood,69 Hotham St,t,S,Jellis,Yarra City Council,Northern Metropolitan,2,750000.0,1.6,3066.0,2.0,1.0,1.0,115.0,-37.7968,144.9891,4553.0,9.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.5475
1787,Collingwood,130 Keele St,h,S,LITTLE,Yarra City Council,Northern Metropolitan,2,890000.0,1.6,3066.0,2.0,1.0,1.0,178.0,-37.7974,144.9915,4553.0,9.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.3373
1788,Collingwood,2/79 Oxford St,u,S,Nelson,Yarra City Council,Northern Metropolitan,2,855000.0,1.6,3066.0,2.0,1.0,1.0,2886.0,-37.8042,144.9845,4553.0,9.0,2016.0,Collingwood,-37.80454299999997,144.993743,0.8129
1789,Collingwood,20 Hotham St,h,S,Jellis,Yarra City Council,Northern Metropolitan,3,1260000.0,1.6,3066.0,3.0,1.0,0.0,167.0,-37.7962,144.9866,4553.0,12.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.7718
1790,Collingwood,93 Hotham St,h,S,Jellis,Yarra City Council,Northern Metropolitan,2,1430000.0,1.6,3066.0,2.0,1.0,0.0,231.0,-37.7969,144.9905,4553.0,3.0,2017.0,Victoria Park,-37.79938099999998,144.99440700000002,0.4404
1791,Collingwood,4/170 Oxford St,u,S,Jellis,Yarra City Council,Northern Metropolitan,3,950000.0,1.6,3066.0,3.0,2.0,1.0,15900.0,-37.8035,144.985,4553.0,3.0,2017.0,Collingwood,-37.80454299999997,144.993743,0.7768
1792,Collingwood,9/22 Stanley St,u,SP,Jellis,Yarra City Council,Northern Metropolitan,1,452000.0,1.6,3066.0,1.0,1.0,1.0,816.0,-37.802,144.9848,4553.0,3.0,2017.0,Collingwood,-37.80454299999997,144.993743,0.835
1793,Collingwood,306/40 Stanley St,u,VB,Collins,Yarra City Council,Northern Metropolitan,1,440000.0,1.6,3066.0,1.0,1.0,1.0,2773.0,-37.802,144.9854,4553.0,3.0,2017.0,Collingwood,-37.80454299999997,144.993743,0.7856
1794,Collingwood,110/3 Hoddle St,u,SP,Biggin,Yarra City Council,Northern Metropolitan,1,415000.0,1.6,3066.0,1.0,1.0,1.0,3701.0,-37.809,144.9911,4553.0,11.0,2016.0,North Richmond,-37.81007599999998,144.99255600000004,0.1751
1795,Collingwood,20 Emma St,h,S,Nelson,Yarra City Council,Northern Metropolitan,2,1015000.0,1.6,3066.0,2.0,1.0,0.0,117.0,-37.7948,144.9861,4553.0,10.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.8901
1796,Collingwood,130 Perry St,t,S,Jellis,Yarra City Council,Northern Metropolitan,3,910000.0,1.6,3066.0,3.0,1.0,1.0,171.0,-37.8006,144.9925,4553.0,9.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.2155
1797,Collingwood,382 Wellington St,h,S,Jellis,Yarra City Council,Northern Metropolitan,2,855000.0,1.6,3066.0,2.0,1.0,0.0,130.0,-37.7953,144.9882,4553.0,11.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.7095
1798,Collingwood,4/13 Alexander St,u,S,Jellis,Yarra City Council,Northern Metropolitan,1,457000.0,1.6,3066.0,1.0,1.0,1.0,406.0,-37.796,144.9911,4553.0,8.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.4751
1799,Collingwood,1/60 Budd St,t,S,Jellis,Yarra City Council,Northern Metropolitan,3,897500.0,1.6,3066.0,3.0,2.0,1.0,82.0,-37.7961,144.9873,4553.0,5.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.7232
1800,Collingwood,82 Sackville St,h,S,Jellis,Yarra City Council,Northern Metropolitan,2,1265000.0,1.6,3066.0,3.0,1.0,1.0,282.0,-37.7985,144.9883,4553.0,5.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.5454
1801,Collingwood,18 Derby St,h,S,Peter,Yarra City Council,Northern Metropolitan,2,1260000.0,1.6,3066.0,2.0,1.0,2.0,116.0,-37.8067,144.984,4553.0,10.0,2016.0,North Richmond,-37.81007599999998,144.99255600000004,0.8402
1802,Collingwood,84 Budd St,h,S,hockingstuart,Yarra City Council,Northern Metropolitan,3,1075000.0,1.6,3066.0,3.0,1.0,0.0,183.0,-37.7948,144.9875,4553.0,4.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.7923
1803,Collingwood,6 Forest St,h,S,Jellis,Yarra City Council,Northern Metropolitan,2,981000.0,1.6,3066.0,2.0,1.0,0.0,188.0,-37.7964,144.9923,4553.0,9.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.3797
1804,Collingwood,98 Hotham St,h,S,Jellis,Yarra City Council,Northern Metropolitan,3,1470000.0,1.6,3066.0,3.0,2.0,0.0,150.0,-37.7968,144.9924,4553.0,3.0,2017.0,Victoria Park,-37.79938099999998,144.99440700000002,0.3368
1805,Collingwood,182 Keele St,h,S,Jellis,Yarra City Council,Northern Metropolitan,2,670000.0,1.6,3066.0,2.0,1.0,0.0,118.0,-37.7976,144.993,4553.0,3.0,2017.0,Victoria Park,-37.79938099999998,144.99440700000002,0.2335
1806,Collingwood,5/22 Stanley St,u,S,Peter,Yarra City Council,Northern Metropolitan,2,515000.0,1.6,3066.0,2.0,1.0,1.0,816.0,-37.802,144.9848,4553.0,3.0,2017.0,Collingwood,-37.80454299999997,144.993743,0.835
1807,Collingwood,5 Charlotte St,h,SP,Peter,Yarra City Council,Northern Metropolitan,2,1000000.0,1.6,3066.0,2.0,1.0,2.0,159.0,-37.7962,144.9887,4553.0,11.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.6136
1808,Collingwood,2/60 Budd St,t,S,Peter,Yarra City Council,Northern Metropolitan,3,887500.0,1.6,3066.0,3.0,2.0,1.0,81.0,-37.7961,144.9874,4553.0,5.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.7156
1809,Collingwood,10/30 Mater St,u,S,Jellis,Yarra City Council,Northern Metropolitan,2,713500.0,1.6,3066.0,2.0,2.0,1.0,1060.0,-37.7954,144.9868,4553.0,8.0,2016.0,Victoria Park,-37.79938099999998,144.99440700000002,0.8017
1810,Doncaster,329 George St,h,S,Barry,Manningham City Council,Eastern Metropolitan,4,1924500.0,13.9,3108.0,4.0,4.0,2.0,1157.0,-37.7779,145.127,9028.0,9.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.6232
1811,Doncaster,2/20 Wetherby Rd,u,S,Barry,Manningham City Council,Eastern Metropolitan,2,492500.0,13.9,3108.0,2.0,1.0,1.0,65.0,-37.7887,145.1438,9028.0,9.0,2016.0,Blackburn,-37.82015799999999,145.15019700000005,3.5428
1812,Doncaster,5 Boyd St,h,S,Barry,Manningham City Council,Eastern Metropolitan,3,1403000.0,13.9,3108.0,3.0,1.0,4.0,727.0,-37.7942,145.1218,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,2.7881
1813,Doncaster,20 Finlayson St,h,S,Jellis,Manningham City Council,Eastern Metropolitan,4,1408000.0,13.9,3108.0,4.0,2.0,0.0,725.0,-37.7891,145.1073,9028.0,12.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.3884
1814,Doncaster,39 Frederick St,t,S,Barry,Manningham City Council,Eastern Metropolitan,4,855000.0,13.9,3108.0,4.0,2.0,2.0,242.0,-37.7915,145.1258,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.1083
1815,Doncaster,19 Hanke Rd,h,PI,Barry,Manningham City Council,Eastern Metropolitan,3,1450000.0,13.9,3108.0,3.0,1.0,1.0,638.0,-37.7912,145.1248,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.1328
1816,Doncaster,47 Roseland Gr,h,SP,Jellis,Manningham City Council,Eastern Metropolitan,5,1461800.0,13.9,3108.0,5.0,2.0,2.0,660.0,-37.7791,145.1328,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.5705
1817,Doncaster,33 Thiele St,h,S,Barry,Manningham City Council,Eastern Metropolitan,4,1396000.0,13.9,3108.0,4.0,1.0,2.0,658.0,-37.7827,145.1358,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.2488
1818,Doncaster,12 Murillo Ct,h,PI,Ray,Manningham City Council,Eastern Metropolitan,5,1535000.0,13.9,3108.0,5.0,3.0,2.0,681.0,-37.7722,145.1309,9028.0,3.0,2017.0,Box Hill,-37.81927399999995,145.1218,5.2951
1819,Doncaster,2 Nola St,h,VB,hockingstuart,Manningham City Council,Eastern Metropolitan,3,1125000.0,13.9,3108.0,3.0,2.0,2.0,819.0,-37.781,145.1036,9028.0,3.0,2017.0,Mont Albert,-37.819541999999956,145.10556000000008,4.2891
1820,Doncaster,1a Morris St,h,S,Jellis,Manningham City Council,Eastern Metropolitan,4,1152000.0,13.9,3108.0,4.0,2.0,2.0,336.0,-37.794,145.1178,9028.0,8.0,2016.0,Box Hill,-37.81927399999995,145.1218,2.8322
1821,Doncaster,5 Arnold Gr,h,S,hockingstuart,Manningham City Council,Eastern Metropolitan,4,1868000.0,13.9,3108.0,3.0,2.0,2.0,925.0,-37.7869,145.1183,9028.0,5.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.6129
1822,Doncaster,72 Board St,h,PI,Ray,Manningham City Council,Eastern Metropolitan,3,920000.0,13.9,3108.0,4.0,3.0,3.0,655.0,-37.7798,145.1319,9028.0,5.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.4781
1823,Doncaster,22 Saxon St,h,PI,Barry,Manningham City Council,Eastern Metropolitan,4,1050000.0,13.9,3108.0,4.0,2.0,2.0,317.0,-37.7815,145.1279,9028.0,5.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.2343
1824,Doncaster,3/37 Highview Dr,u,S,Barry,Manningham City Council,Eastern Metropolitan,3,910000.0,13.9,3108.0,3.0,2.0,2.0,299.0,-37.7929,145.1338,9028.0,11.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.1164
1825,Doncaster,3 Maralee Pl,h,S,Jellis,Manningham City Council,Eastern Metropolitan,3,1850000.0,13.9,3108.0,3.0,1.0,2.0,1073.0,-37.7772,145.1157,9028.0,11.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.709
1826,Doncaster,41 Pettys La,h,S,Ray,Manningham City Council,Eastern Metropolitan,4,1225000.0,13.9,3108.0,4.0,3.0,2.0,740.0,-37.7912,145.1127,9028.0,11.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.2133
1827,Doncaster,33 Somerville St,h,S,Jellis,Manningham City Council,Eastern Metropolitan,4,1316000.0,13.9,3108.0,4.0,2.0,2.0,716.0,-37.778,145.1173,9028.0,11.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.6065
1828,Doncaster,36 Henry St,h,S,Jellis,Manningham City Council,Eastern Metropolitan,5,1400000.0,13.9,3108.0,5.0,3.0,2.0,656.0,-37.7752,145.1317,9028.0,10.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.9774
1829,Doncaster,49 Burgundy Dr,h,S,Barry,Manningham City Council,Eastern Metropolitan,5,2168000.0,13.9,3108.0,5.0,5.0,2.0,669.0,-37.7808,145.1185,9028.0,9.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.2879
1830,Doncaster,35 Bordeaux St,h,S,Jellis,Manningham City Council,Eastern Metropolitan,4,1430000.0,13.9,3108.0,4.0,2.0,2.0,655.0,-37.782,145.1194,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.15
1831,Doncaster,4 Colston Cl,h,PI,Barry,Manningham City Council,Eastern Metropolitan,4,1250000.0,13.9,3108.0,4.0,2.0,2.0,780.0,-37.7955,145.139,9028.0,12.0,2016.0,Laburnum,-37.82091499999996,145.14050200000008,2.8291
1832,Doncaster,5/333 George St,u,S,Barry,Manningham City Council,Eastern Metropolitan,3,772000.0,13.9,3108.0,3.0,2.0,1.0,203.0,-37.7776,145.1267,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.6539
1833,Doncaster,1 Graeme Cl,h,S,Barry,Manningham City Council,Eastern Metropolitan,4,2000000.0,13.9,3108.0,4.0,3.0,2.0,507.0,-37.7738,145.1308,9028.0,12.0,2016.0,Box Hill,-37.81927399999995,145.1218,5.1179
1834,Doncaster,10 Hampshire Rd,h,S,Barry,Manningham City Council,Eastern Metropolitan,3,1300000.0,13.9,3108.0,3.0,1.0,2.0,657.0,-37.7946,145.1375,9028.0,3.0,2017.0,Laburnum,-37.82091499999996,145.14050200000008,2.938
1835,Doncaster,28 Dunoon St,h,S,Ray,Manningham City Council,Eastern Metropolitan,4,1468000.0,13.9,3108.0,4.0,2.0,2.0,806.0,-37.7939,145.1392,9028.0,11.0,2016.0,Laburnum,-37.82091499999996,145.14050200000008,3.0061
1836,Doncaster,9 Gilmore Rd,h,PI,Barry,Manningham City Council,Eastern Metropolitan,3,1275000.0,13.9,3108.0,3.0,1.0,1.0,720.0,-37.79,145.1309,9028.0,11.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.3519
1837,Doncaster,2 Ibis St,h,S,ASL,Manningham City Council,Eastern Metropolitan,4,1200000.0,13.9,3108.0,4.0,1.0,2.0,657.0,-37.7856,145.1374,9028.0,11.0,2016.0,Laburnum,-37.82091499999996,145.14050200000008,3.9363
1838,Doncaster,41 Highview Dr,h,S,Darren,Manningham City Council,Eastern Metropolitan,3,1310000.0,13.9,3108.0,3.0,1.0,2.0,1157.0,-37.7934,145.1336,9028.0,8.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.0581
1839,Doncaster,1/10 Madeleine St,u,S,Barry,Manningham City Council,Eastern Metropolitan,4,753000.0,13.9,3108.0,3.0,1.0,1.0,241.0,-37.7743,145.1093,9028.0,8.0,2016.0,Heidelberg,-37.75714899999997,145.060927,4.6602
1840,Doncaster,170 Ayr St,h,SP,Fletchers,Manningham City Council,Eastern Metropolitan,4,1250000.0,13.9,3108.0,4.0,2.0,3.0,767.0,-37.7735,145.1044,9028.0,5.0,2016.0,Heidelberg,-37.75714899999997,145.060927,4.2319
1841,Doncaster,768 Elgar Rd,h,S,Barry,Manningham City Council,Eastern Metropolitan,2,1140000.0,13.9,3108.0,3.0,1.0,1.0,679.0,-37.7915,145.1224,9028.0,5.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.0888
1842,Doncaster,41 Burgundy Dr,h,S,Barry,Manningham City Council,Eastern Metropolitan,3,1180000.0,13.9,3108.0,3.0,1.0,2.0,657.0,-37.7807,145.1193,9028.0,10.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.2949
1843,Doncaster,18c High St,t,S,hockingstuart,Manningham City Council,Eastern Metropolitan,3,746000.0,13.9,3108.0,3.0,2.0,2.0,118.0,-37.7863,145.106,9028.0,10.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.6965
1844,Doncaster,19 Gilmore Rd,h,S,Barry,Manningham City Council,Eastern Metropolitan,3,1485000.0,13.9,3108.0,3.0,2.0,2.0,731.0,-37.7892,145.131,9028.0,4.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.4404
1845,Doncaster,22 Menarra St,h,S,Ray,Manningham City Council,Eastern Metropolitan,3,1190000.0,13.9,3108.0,3.0,1.0,1.0,658.0,-37.7816,145.1066,9028.0,4.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,4.2199
1846,Doncaster,31 Massey St,h,PI,Ray,Manningham City Council,Eastern Metropolitan,3,900000.0,13.9,3108.0,2.0,2.0,2.0,366.0,-37.792,145.1077,9028.0,7.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.0683
1847,Doncaster,4 Benton Ct,h,PI,Jellis,Manningham City Council,Eastern Metropolitan,3,1250000.0,13.9,3108.0,3.0,2.0,1.0,728.0,-37.7813,145.1318,9028.0,9.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.313
1848,Doncaster,2 Louise Ct,h,S,Ray,Manningham City Council,Eastern Metropolitan,3,1030000.0,13.9,3108.0,3.0,1.0,1.0,827.0,-37.7848,145.1029,9028.0,9.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.8702
1849,Doncaster,4/98 Church Rd,t,S,Fletchers,Manningham City Council,Eastern Metropolitan,4,985000.0,13.9,3108.0,4.0,2.0,2.0,182.0,-37.7888,145.138,9028.0,3.0,2017.0,Laburnum,-37.82091499999996,145.14050200000008,3.5778
1850,Doncaster,15 Glenda St,h,S,Jellis,Manningham City Council,Eastern Metropolitan,3,1300000.0,13.9,3108.0,3.0,1.0,2.0,651.0,-37.7827,145.1051,9028.0,3.0,2017.0,Mont Albert,-37.819541999999956,145.10556000000008,4.0968
1851,Doncaster,1/1 Paul St,u,S,Noel,Manningham City Council,Eastern Metropolitan,2,522500.0,13.9,3108.0,2.0,1.0,1.0,145.0,-37.7874,145.1043,9028.0,6.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.5757
1852,Doncaster,6 Santiago St,h,PI,Barry,Manningham City Council,Eastern Metropolitan,5,1510000.0,13.9,3108.0,4.0,2.0,2.0,659.0,-37.7903,145.1107,9028.0,6.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.2828
1853,Doncaster,42 Studley Ct,h,SP,Parkes,Manningham City Council,Eastern Metropolitan,4,1460000.0,13.9,3108.0,4.0,2.0,2.0,840.0,-37.78,145.1145,9028.0,6.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.4139
1854,Doncaster,46 Winston Dr,h,S,Philip,Manningham City Council,Eastern Metropolitan,4,1462500.0,13.9,3108.0,4.0,3.0,2.0,654.0,-37.7795,145.1294,9028.0,6.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.4728
1855,Doncaster,35 Bellara St,h,S,Barry,Manningham City Council,Eastern Metropolitan,3,1430000.0,13.9,3108.0,3.0,1.0,2.0,811.0,-37.7927,145.1386,9028.0,11.0,2016.0,Laburnum,-37.82091499999996,145.14050200000008,3.1418
1856,Doncaster,33 Finlayson St,t,PI,Barry,Manningham City Council,Eastern Metropolitan,4,1350000.0,13.9,3108.0,4.0,3.0,2.0,711.0,-37.7887,145.1086,9028.0,11.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.4399
1857,Doncaster,24 Outlook Dr,h,PI,Fletchers,Manningham City Council,Eastern Metropolitan,3,1250000.0,13.9,3108.0,3.0,2.0,2.0,900.0,-37.7902,145.1344,9028.0,11.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.4172
1858,Doncaster,7 Reddan Ct,h,SP,Jellis,Manningham City Council,Eastern Metropolitan,4,1460800.0,13.9,3108.0,4.0,3.0,2.0,654.0,-37.7856,145.1088,9028.0,11.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.7849
1859,Doncaster,18 Roseland Gr,h,S,Barry,Manningham City Council,Eastern Metropolitan,3,1152500.0,13.9,3108.0,3.0,2.0,2.0,648.0,-37.7798,145.1368,9028.0,11.0,2016.0,Box Hill,-37.81927399999995,145.1218,4.5829
1860,Doncaster,5 Iskandar Pl,h,VB,Jellis,Manningham City Council,Eastern Metropolitan,5,1650000.0,13.9,3108.0,5.0,4.0,2.0,500.0,-37.7863,145.1105,9028.0,5.0,2016.0,Mont Albert,-37.819541999999956,145.10556000000008,3.7217
1861,Doncaster,9 Ernst St,h,S,Barry,Manningham City Council,Eastern Metropolitan,3,1474000.0,13.9,3108.0,4.0,2.0,2.0,753.0,-37.7753,145.1114,9028.0,8.0,2016.0,Heidelberg,-37.75714899999997,145.060927,4.8742
1862,Doncaster,3/6 Hepburn Rd,u,PI,Barry,Manningham City Council,Eastern Metropolitan,3,800000.0,13.9,3108.0,3.0,2.0,2.0,267.0,-37.7882,145.1315,9028.0,8.0,2016.0,Box Hill,-37.81927399999995,145.1218,3.5588
